address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Lê Quang Định, Phường 14, Bình Thạnh, Hồ Chí Minh",63,,,,,4,4,5,Have certificate,Full,9.8,2024
"Hẻm 118, Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",52,,,,,2,2,3,Have certificate,,5.2,2024
"Đường Lê Thiệt, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",37,4,,,,3,2,2,Have certificate,Basic,5.6,2024
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",35,5,5,Đông Bắc,Đông Bắc,2,2,2,Have certificate,Basic,1.88,2024
"Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",55,5,4,,,5,7,7,Have certificate,,8,2024
"Đường Mã Lò, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",30,,6,Tây Bắc,Tây Bắc,2,2,2,Have certificate,Basic,1.98,2024
"Đường Ngô Gia Tự, Phường 9, Quận 10, Hồ Chí Minh",45.5,5.2,2.5,Đông Bắc,,2,3,2,Have certificate,Basic,5.35,2024
"Dự án KDC Phong Phú 5, Đường Số 13, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",85.5,,,,,3,4,5,Have certificate,,9.8,2024
"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",46,4,6,,,4,4,4,Have certificate,Basic,5.6,2024
"Đường Dương Văn Dương, Phường Tân Quý, Tân Phú, Hồ Chí Minh",64,4.1,6,Tây,Tây,3,4,3,Have certificate,Basic,5.68,2024
"Đường Hòa Hảo, Phường 5, Quận 10, Hồ Chí Minh",16.9,,,Tây,,3,2,3,Have certificate,,4,2024
"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",48,4,20,,,5,7,7,Have certificate,Full,8.9,2024
"Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh",70,4.06,,,,,2,,,,4.08,2024
"Đường Lê Lai, Phường 4, Gò Vấp, Hồ Chí Minh",67,6,,,,2,2,2,Have certificate,Basic,6.35,2024
"Đường Tân Phước, Phường 6, Quận 10, Hồ Chí Minh",27.9,,,Đông Nam,,2,2,2,Have certificate,Basic,4.5,2024
"Đường Kênh Tân Hóa, Phường Phú Trung, Tân Phú, Hồ Chí Minh",35,,,,,3,3,2,Have certificate,Basic,5.45,2024
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",31,,3,,,3,3,3,Have certificate,Full,5.75,2024
"48/4, Đường Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",217,9,3,Tây Bắc,Tây Bắc,2,3,2,Have certificate,Basic,9.5,2024
"47b, Đường Đông Hồ, Phường 8, Tân Bình, Hồ Chí Minh",57,4,4,,,5,8,7,Have certificate,Full,9.5,2024
"Đường Hưng Lân, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",103.8,4.3,3,Đông Bắc,,1,2,1,Have certificate,,3.85,2024
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",65,,,,,,,,Have certificate,,4,2024
"Đường Số 1, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",50,5,,,,1,2,2,Have certificate,Full,3.2,2024
"Đường Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, Hồ Chí Minh",214.9,,,,,4,4,5,Have certificate,Full,8.8,2024
"Đường Phan Xích Long, Phường 7, Phú Nhuận, Hồ Chí Minh",39,6,6,,,4,3,4,Have certificate,Full,8.6,2024
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",71.5,4,6,,,4,9,,Have certificate,,7.1,2024
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",105,5,,,,2,3,,Have certificate,,6.8,2024
"8/3 Đường 43, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh.",45,,,Đông Bắc,,3,2,3,,,5.4,2024
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",22,6,5,,,3,3,3,Have certificate,,3.79,2024
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",72,4.2,,,,3,4,3,Have certificate,Full,9.2,2024
"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh",46,,,,,3,4,4,Have certificate,Full,3.69,2024
"Đường Chu Văn An, Phường 26, Bình Thạnh, Hồ Chí Minh",45,,12,,,3,4,4,Have certificate,,7.99,2024
"Đường Dương Thị Mười, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",132,5.5,10,,,1,1,1,Have certificate,Basic,7,2024
"Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh",60,4,4,,,2,3,3,Have certificate,Full,7.2,2024
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",43,,3,,,2,2,2,,,3.85,2024
"120, Đường Lê Thiệt, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",37,4,12,Tây Nam,Tây Nam,3,4,3,Have certificate,,5.6,2024
"Phường Tân Thành, Tân Phú, Hồ Chí Minh",67,,6,,,5,5,5,,,7.6,2024
"Đường Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",70,,8,,,4,4,,,,7.99,2024
"Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận, Hồ Chí Minh",31,,,Nam,,4,2,3,Have certificate,Full,6.9,2024
"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",54,,5,,,4,4,5,,,6.15,2024
"Đường 38, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",72,4,4,,,2,4,3,Have certificate,Basic,5.5,2024
"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",57,4.2,6,Đông Bắc,Đông Bắc,3,3,3,Have certificate,Basic,4.5,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",43,3.5,,,,4,5,4,Have certificate,,4.8,2024
"Đường Số 8, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh",68.5,8,2,Đông Nam,Đông Nam,2,6,6,Have certificate,,3.3,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",52,,,,,5,5,6,Have certificate,,6.85,2024
"Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",56,,,,,3,4,3,Have certificate,,5.58,2024
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",65,,6,,,3,4,3,Have certificate,Full,7.5,2024
"Đường Đô Đốc Long, Phường Tân Quý, Tân Phú, Hồ Chí Minh",73.8,4.1,5,,,1,1,1,Have certificate,Full,5.95,2024
"568/ Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",75.6,,4,Bắc,Bắc,2,2,2,Have certificate,,5.4,2024
"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",20.6,7.53,2.5,Đông Nam,,2,2,2,Have certificate,Basic,4,2024
"Đường Số 1, Phường 11, Gò Vấp, Hồ Chí Minh",49,4,4,,,3,3,3,Have certificate,Full,5.98,2024
"Đường Số 3, Phường Long Bình, Quận 9, Hồ Chí Minh",60.5,7,7,,,4,4,5,Have certificate,,5.5,2024
"Phường 12, Gò Vấp, Hồ Chí Minh",62,5,3,Bắc,,3,4,5,Have certificate,Full,7.85,2024
"Đường Độc Lập, Phường Tân Thành, Tân Phú, Hồ Chí Minh",85,,,,,1,2,2,Have certificate,,9.5,2024
"Đường Võ Văn Kiệt, Phường 1, Quận 5, Hồ Chí Minh",50,,,,,4,4,4,Have certificate,Basic,7.65,2024
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",57.4,,,,,3,3,3,Have certificate,,4.87,2024
"Đường Lâm Văn Bền, Phường Bình Thuận, Quận 7, Hồ Chí Minh",108,,,,,2,5,,Have certificate,,6.1,2024
"Đường Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",28.9,2.23,,,,3,4,4,Have certificate,Full,4.5,2024
"Đường 160, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",70,5,6,Nam,,,3,,Have certificate,Full,4.8,2024
"Đường Chiến Lược, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",72,,,,,2,3,2,Have certificate,,4.5,2024
"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",62,4.2,6,,,4,5,,Have certificate,Basic,6.9,2024
"Đường Số 2, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",51,4,7,,,4,4,4,Have certificate,,7.3,2024
"Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",24.8,,,,,2,3,2,Have certificate,Full,4.9,2024
"Hẻm 1276/, Đường Quang Trung, Phường 14, Gò Vấp, Hồ Chí Minh",148.5,,,,,2,7,6,Have certificate,Full,9,2024
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",62,4,4,,,3,3,3,,Full,5.89,2024
"Dự án Phố Đông Village , Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",100,,12,,,3,4,4,Have certificate,,8.5,2024
"Dự án Citi Bella, Phường Cát Lái, Quận 2, Hồ Chí Minh",80,,12,Đông Bắc,,3,4,3,Have certificate,,6.5,2024
"Đường Huỳnh Văn Một, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",76,,14,,,1,,,,,8.8,2024
"Dự án Nam Hùng Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh",72,4.5,,,,3,3,3,Have certificate,Basic,8.2,2024
"Đường Trần Bình Trọng, Phường 3, Quận 5, Hồ Chí Minh",18,,,,,2,1,2,,,2.3,2024
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",60,4.5,3,,,3,4,3,Have certificate,Full,4.75,2024
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",85,,,,,,,,Have certificate,,2.5,2024
"Đường Tỉnh lộ 43, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",242,7,6,,,,,,Have certificate,,9.6,2024
"Đường Tân Long, Xã Tân Nhựt, Bình Chánh, Hồ Chí Minh",131,,,,,,,,Have certificate,,2.2,2024
"Đường Tân Thới Hiệp 7, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",35,,,,,2,3,2,Sale contract,,1.68,2024
"Đường Võ Văn Kiệt, Phường 5, Quận 5, Hồ Chí Minh",22.7,,,,,3,2,3,Have certificate,Full,4.6,2024
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",46,,3,,,2,5,4,Have certificate,Full,5.3,2024
"Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh",69,4.5,,,,,,,Have certificate,,7.95,2024
"Đường Quốc lộ 1A, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",47,,,,,1,,,Have certificate,,1.65,2024
"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",41.4,4.6,,,,2,,,Have certificate,,6.8,2024
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",65,,,,,3,3,3,Have certificate,,6.6,2024
"736/137/22, Đường Lê Đức Thọ, Phường 15, Gò Vấp, Hồ Chí Minh",87.65,4.55,6,Tây Nam,,1,2,2,Have certificate,,8.8,2024
"Đường  Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh",28,3.6,,,,2,2,2,Have certificate,,3.3,2024
"Dự án ST Moritz Phạm Văn Đồng, Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",202,,,,,1,,,Have certificate,,7.9,2024
"Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh",40,,,,,2,2,2,Have certificate,,3.57,2024
"Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh",50,4,8,,,2,2,2,Have certificate,Basic,5.85,2024
"115, Đường Lò Siêu, Phường 8, Quận 11, Hồ Chí Minh",40,3.6,8,,,3,3,3,Have certificate,Full,6.45,2024
"Hẻm 33, Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",80,,7,,,4,4,4,Have certificate,Full,8.9,2024
"Đường Số 3, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",60,,6,,,5,4,4,Have certificate,,5.55,2024
"Dự án Dragon Village, Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh",160,,,,,3,5,4,,,8.9,2024
"Đường Mễ Cốc, Phường 15, Quận 8, Hồ Chí Minh",31.2,,,,,3,3,2,,,3.25,2024
"Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh, Hồ Chí Minh",45,,,,,3,,,Have certificate,,8.45,2024
"Đường Lê Đức Thọ, Phường 13, Gò Vấp, Hồ Chí Minh",51,,,,,6,4,5,Have certificate,Full,6.5,2024
"Dự án Dragon Village, Đường 990, Phường Phú Hữu, Quận 9, Hồ Chí Minh",105,7,,,,2,4,3,Have certificate,,7,2024
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",56,,10,,,3,4,4,Have certificate,Full,9,2024
"Đường Đoàn Giỏi, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",61,,4,,,1,,,Have certificate,,4.75,2024
"Đường Đông Hưng Thuận 6, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",92,,,,,1,2,2,Have certificate,,6.5,2024
"Đường Linh Đông, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",101.3,5,,Đông Nam,,,,,Have certificate,,5.6,2024
"Đường Nguyễn Đình Chính, Phường 15, Phú Nhuận, Hồ Chí Minh",84,6,,,,3,3,3,,,9.2,2024
"Đường Lê Văn Việt, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",90,6,,,,2,,,Have certificate,,6.7,2024
"Đường Trương Văn Thành, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",94,5.2,10,,,,,,,,10,2024
"Đường Dương Bạch Mai, Phường 5, Quận 8, Hồ Chí Minh",60,,,,,2,2,2,Have certificate,Full,4.8,2024
"Đường 13, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",107.2,5,7,,,,,,Have certificate,,9.5,2024
"4/30A, Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Hồ Chí Minh",30,4,,,,2,2,2,Have certificate,,4.3,2024
"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",52,4,3,,,2,2,3,Have certificate,Full,5.19,2024
"Đường Cây Keo, Phường Tam Phú, Thủ Đức, Hồ Chí Minh",50.8,5,5.1,,,4,3,3,Have certificate,,5.45,2024
"Đường Tân Hương, Phường Tân Quý, Tân Phú, Hồ Chí Minh",44,,5,,,3,,,,,6.6,2024
"Đường Thạnh Lộc 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",58,4,5,Đông Nam,Đông Nam,3,3,3,Have certificate,Full,3.95,2024
"Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",40,,,,,,,,,,1.45,2024
"Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh",60,4,5,,,2,2,2,Have certificate,Basic,4.19,2024
"1/, Đường Hương lộ 2, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",82.4,4,8,,,4,,,Have certificate,,6.5,2024
"Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh",76,,,,,4,4,5,Have certificate,Full,8.5,2024
"Đường 38, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",55,4.5,,,,2,3,2,Have certificate,,4.3,2024
"Đường Thoại Ngọc Hầu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",64,4,5,,,2,2,2,Have certificate,,5,2024
"Đường Cách Mạng Tháng Tám, Phường 7, Tân Bình, Hồ Chí Minh",51,4,4,,,2,2,2,Have certificate,,6,2024
"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",106,4,6,,,3,6,3,Have certificate,,7.9,2024
"Đường Sơn Kỳ, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",60,4.5,4,,,2,3,2,Have certificate,,6.2,2024
"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",40,6,12,Tây Bắc,,2,3,2,Have certificate,Full,3.6,2024
"Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, Hồ Chí Minh",33,,,Đông Nam,,4,3,3,Have certificate,Full,8.2,2024
"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",48,,,Đông,,2,3,2,Have certificate,,6.15,2024
"Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh",68.6,4.2,8,,,3,3,3,Have certificate,,9.7,2024
"Đường Điện Biên Phủ, Phường 11, Quận 10, Hồ Chí Minh",44,4.6,,,,3,5,5,Have certificate,,6.5,2024
"Đường Đất Thánh, Phường 6, Tân Bình, Hồ Chí Minh",54,4,,,,2,3,,,,5.5,2024
"Đường Phan Văn Trị, Phường 12, Bình Thạnh, Hồ Chí Minh",40,,,,,4,4,4,Have certificate,,5,2024
"Đường Đinh Tiên Hoàng, Phường 1, Bình Thạnh, Hồ Chí Minh",43,,,,,2,2,2,Have certificate,,6.3,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 17, Bình Thạnh, Hồ Chí Minh",71,,3,,,2,3,3,Have certificate,,7,2024
"Đường Điện Biên Phủ, Phường 21, Bình Thạnh, Hồ Chí Minh",27,,,,,2,2,2,Have certificate,,5.2,2024
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",60,4,,,,3,3,4,Have certificate,,6,2024
"Đường Đinh Bộ Lĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",63,,,,,,2,2,Have certificate,,5.7,2024
"Đường Phạm Văn Hai, Phường 2, Tân Bình, Hồ Chí Minh",52,4,,,,3,3,,Have certificate,,8.5,2024
"Đường Số 18B, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",54,4,5,Đông,Đông,2,,,Have certificate,Basic,4.35,2024
"Đường Cầu Xéo, Phường Tân Quý, Tân Phú, Hồ Chí Minh",64,,6,,,,,,Have certificate,,6.5,2024
"Đường Bùi Hữu Nghĩa, Phường 2, Bình Thạnh, Hồ Chí Minh",35,3,3,,,2,2,2,Have certificate,,3.3,2024
"Hẻm 568, Đường Lạc Long Quân, Phường 5, Quận 11, Hồ Chí Minh",10.8,2.4,,Tây Nam,,,2,2,Have certificate,Full,1.55,2024
"Hẻm 127 Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",56,,,,,2,,,,,5.7,2024
"Đường Số 18, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",45,4.5,,,,1,2,2,Have certificate,Full,2.8,2024
"Đường Nguyễn Bình, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",100,,,,,3,4,4,Have certificate,Full,5,2024
"22/30, Đường 21, Phường 8, Gò Vấp , Hồ Chí Minh",54,,5,,,4,4,4,,,5.8,2024
"86, Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",53,3.6,5,,,4,3,4,Have certificate,Basic,6.6,2024
"Dự án Vinhomes Grand Park, Đường Vành Đai 3, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",52,,,,,,1,1,Sale contract,,7,2024
"Đường 1A, Phường An Lạc A, Bình Tân, Hồ Chí Minh",68,4.5,,,,3,4,4,Have certificate,,6.8,2024
"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",60,10,10,,,4,5,3,Have certificate,,9.99,2024
"Đường Tỉnh Lộ 10, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",42,4,4,,,2,2,2,Have certificate,Full,1.9,2024
"Đường Hồng Bàng, Phường 14, Quận 6, Hồ Chí Minh",71,4.7,4,,,4,4,4,Have certificate,Full,6.4,2024
"Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",56,,4,,,2,3,2,Have certificate,,5.6,2024
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",102,6,5,,,4,5,6,Have certificate,Full,8,2024
"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",64,,3,,,5,5,,Have certificate,,5.75,2024
"Đường Bành Văn Trân, Phường 7, Tân Bình, Hồ Chí Minh",51,3.6,,,,,4,6,Have certificate,,10,2024
"Đường Số 21, Phường An Lạc A, Bình Tân, Hồ Chí Minh",90,4.5,10,,,,2,2,Have certificate,,7.6,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Hồ Chí Minh",40,,,,,3,4,4,Have certificate,Basic,7.2,2024
"Đường 8, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",68,5,12,,,2,2,,,Basic,3.9,2024
"Dự án An Phú An Khánh, Đường Thái Thuận, Phường An Phú, Quận 2, Hồ Chí Minh",104,,,,,2,,,,,10,2024
"Đường Lê Đức Thọ, Phường 15, Gò Vấp, Hồ Chí Minh",56,4,6,,,2,3,2,Have certificate,Full,1.78,2024
"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",90,,,,,2,,,Have certificate,,5.5,2024
"Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",80,4,8,,,3,3,4,,,9.2,2024
"Đường Lạc Long Quân, Phường 11, Tân Bình, Hồ Chí Minh",61,4.1,8,,,,,,Have certificate,,7.2,2024
"Đường Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",56,4,6,Đông,,2,2,2,Have certificate,,7.15,2024
"Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh",26,3.3,30,,,2,3,2,Have certificate,Basic,9,2024
"Đường Phan Đình Phùng, Phường 1, Phú Nhuận, Hồ Chí Minh",29,3.13,6,,,4,3,3,Have certificate,Full,9.5,2024
"Đường Số 51, Phường 14, Gò Vấp, Hồ Chí Minh",29.6,,3,Đông Bắc,,2,2,2,Have certificate,,2.86,2024
"Đường Huỳnh Văn Nghệ, Phường 15, Tân Bình, Hồ Chí Minh",28,,,,,1,2,2,Have certificate,,3.35,2024
"Hẻm 224/147/5, Đường Số 8, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",32,4,,,,2,2,2,,,3.2,2024
"Đường Bùi Quang Là, Phường 12, Gò Vấp, Hồ Chí Minh",57.7,4,6,Tây Bắc,Tây Bắc,3,4,5,Have certificate,Basic,7.49,2024
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",66,,,,,3,4,4,Have certificate,,6.6,2024
"Đường An Phú Đông 1, Phường An Phú Đông, Quận 12, Hồ Chí Minh",52.5,4,5,Tây Bắc,Tây Bắc,3,4,3,Have certificate,Basic,5.2,2024
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",27,4,5,,,2,2,2,Have certificate,Basic,2.95,2024
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",70,4,4,,,4,4,5,Have certificate,Basic,6.8,2024
"Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",52,4,4,,,2,3,3,Have certificate,Full,3.99,2024
"Đường Huỳnh Khương An, Phường 5, Gò Vấp, Hồ Chí Minh",88,,,,,,,,Have certificate,,7.2,2024
"1979, Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",58.8,,,,,3,4,5,,,5.4,2024
"Đường Tân Hòa Đông, Phường 13, Quận 6, Hồ Chí Minh",131,7.4,5,Tây Bắc,,2,8,7,Have certificate,,9,2024
"Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",72,4,4,,,2,3,3,Have certificate,Full,5.7,2024
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",69,,8,,,4,,,,,8.45,2024
"1/, Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",40,4.2,5,Tây Bắc,,2,2,2,Have certificate,,3.5,2024
"Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",75,5,8,,,4,4,,Have certificate,Basic,6.2,2024
"Đường Mã Lò, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",55,4,6,Tây Bắc,,3,3,4,Have certificate,Full,4.65,2024
"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",56,,,,,2,2,2,Have certificate,Full,5.4,2024
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",92.5,5,4,,,2,9,7,Have certificate,Full,7.3,2024
"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",58,4.2,9,,,3,3,4,Have certificate,Basic,6.1,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",34,,,,,2,3,2,,,4.9,2024
"Đường Kha Vạn Cân, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",55,4,4,,,2,2,2,Have certificate,Full,4.45,2024
"Đường Bạch Đằng, Phường 24, Bình Thạnh, Hồ Chí Minh",45.3,,,,,2,2,2,,,5.2,2024
"Phường Phước Long B, Quận 9, Hồ Chí Minh",72,4.2,,,,4,4,5,Have certificate,,6.5,2024
"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",38,4,5,,,2,3,2,Have certificate,Full,3.95,2024
